order_id,product_id,add_to_cart_order,reordered
29747,68,3,1
29747,120,4,1
29747,138,5,1
29747,131,6,1
29747,142,7,0
29747,967,8,0
29755,101,1,1
29755,656,2,1
29755,239,3,1
29755,957,4,1
29755,187,5,0
29755,376,6,0
29766,532,1,1
29766,131,2,0
29766,463,3,1
29766,810,4,1
29766,841,5,0
29766,175,6,0
29776,475,1,1
29776,434,2,1
29776,241,3,0
29793,305,1,1
29793,594,2,1
29793,181,3,1
29793,231,4,1
29793,120,5,1
29793,131,6,1
29793,569,7,0
29793,532,8,1
29810,203,1,1
29810,804,2,1
29810,969,3,1
29810,505,4,1
29810,817,5,1
29810,454,6,1
29810,8,7,0
29810,73,8,0
29810,540,9,1
29823,833,1,1
29823,891,2,1
29823,253,3,0
29823,482,4,1
29823,561,5,1
29823,452,6,1
29823,58,7,0
29823,56,8,0
29823,214,9,0
29838,804,1,1
29838,409,2,1
29838,255,3,1
29838,145,4,1
29838,569,5,0
29844,833,1,1
29844,120,2,1
29844,909,3,1
29844,933,4,1
29844,142,5,1
29844,66,6,1
29844,518,7,1
29844,545,8,1
29844,409,9,0
29844,762,10,0
29859,78,1,1
29859,558,2,1
29859,245,3,1
29859,486,4,1
29859,969,5,1
29859,331,6,1
29859,889,7,1
29859,872,8,1
29859,468,9,0
29859,399,10,0
29859,35,11,0
29859,120,12,1
29868,893,1,1
29868,969,2,1
29868,540,3,1
29868,975,4,1
29868,601,5,1
29868,569,6,1
29868,211,7,1
29868,251,8,1
29868,320,9,0
29868,492,10,0
29868,773,11,0
29879,331,1,1
29879,985,2,1
29879,120,3,1
29879,804,4,1
29879,226,5,1
29879,763,6,0
29879,724,7,0
29890,282,1,1
29890,984,2,1
29890,804,3,1
29890,131,4,1
29890,540,5,1
29890,350,6,0
29890,73,7,0
29901,594,1,1
29901,465,2,1
29901,451,3,1
29901,239,4,1
29901,569,5,1
29901,120,6,1
29901,505,7,0
29901,863,8,1
29913,120,1,1
29913,594,2,1
29913,891,3,1
29913,331,4,1
29913,674,5,0
29925,120,1,1
29925,177,2,1
29925,736,3,1
29925,969,4,1
29925,569,5,1
29925,260,6,1
29925,284,7,1
29925,368,8,1
29925,618,9,0
29925,489,10,0
29925,532,11,0
29925,871,12,1
29925,895,13,0
29937,881,1,1
29937,532,2,1
29937,716,3,1
29937,306,4,1
29937,87,5,0
29937,594,6,1
29950,976,1,1
29950,863,2,1
29950,540,3,1
29950,239,4,1
29958,319,1,1
29958,989,2,1
29958,724,3,0
29958,331,4,0
29958,967,5,1
29958,972,6,1
29958,177,7,1
29958,145,8,1
29958,120,9,1
29958,596,10,1
29958,468,11,0
29958,540,12,1
29958,835,13,0
29958,272,14,1
29958,859,15,0
29966,350,1,1
29966,863,2,1
29966,145,3,1
29966,713,4,1
29966,983,5,0
29966,120,6,1
29979,719,1,1
29979,486,2,1
29979,56,3,1
29979,671,4,1
29979,73,5,1
29979,105,6,1
29979,969,7,1
29979,540,8,1
29979,586,9,0
29993,436,1,1
29993,481,2,1
29993,120,3,1
29993,505,4,1
29993,73,5,0
29993,540,6,1
30002,782,1,1
30002,334,2,1
30002,594,3,1
30002,120,4,1
30002,540,5,1
30002,164,6,1
30002,932,7,0
30002,969,8,1
30002,988,9,0
30020,463,1,1
30020,120,2,1
30020,474,3,1
30020,177,4,1
30020,804,5,1
30020,278,6,1
30020,468,7,1
30020,331,8,0
30020,569,9,1
30020,516,10,0
30020,505,11,0
30034,22,1,1
30034,120,2,1
30034,146,3,1
30034,782,4,1
30034,532,5,1
30034,232,6,1
30034,625,7,1
30034,514,8,0
30034,177,9,1
30034,415,10,0
30048,120,1,1
30048,653,2,1
30048,203,3,1
30048,112,4,1
30048,569,5,1
30048,969,6,1
30048,347,7,1
30048,86,8,0
30048,350,9,0
30054,627,1,1
30054,782,2,1
30054,899,3,1
30054,145,4,1
30054,819,5,0
30071,649,1,1
30071,937,2,1
30071,583,3,1
30071,361,4,1
30071,758,5,1
30071,184,6,1
30071,177,7,1
30071,859,8,1
30080,505,1,1
30080,421,2,1
30080,203,3,1
30080,56,4,1
30080,120,5,1
30080,823,6,0
30090,131,1,1
30090,133,2,1
30090,830,3,1
30090,334,4,1
30090,461,5,1
30090,569,6,1
30090,642,7,1
30090,120,8,1
30090,177,9,0
30107,33,1,1
30107,957,2,1
30107,544,3,1
30107,540,4,1
30107,939,5,1
30107,802,6,1
30107,975,7,1
30107,412,8,1
30107,931,9,1
30107,350,10,1
30107,546,11,1
30107,928,12,0
30107,492,13,0
30107,969,14,1
30107,591,15,0
30107,822,16,0
30115,523,1,1
30115,863,2,1
30115,505,3,1
30115,73,4,1
30115,618,5,0
30115,594,6,1
30128,782,1,1
30128,153,2,1
30128,120,3,1
30128,846,4,1
30128,900,5,1
30128,224,6,1
30128,641,7,0
30128,639,8,0
30128,594,9,1
30135,732,1,1
30135,989,2,1
30135,73,3,1
30135,863,4,1
30135,461,5,1
30135,871,6,1
30135,588,7,0
30135,247,8,0
30135,976,9,1
30149,384,1,1
30149,532,2,1
30149,341,3,1
30149,303,4,1
30149,903,5,0
30149,891,6,0
30156,120,1,1
30156,591,2,1
30156,486,3,1
30156,734,4,1
30156,969,5,1
30156,284,6,1
30156,965,7,1
30156,1,8,1
30156,81,9,1
30156,569,10,1
30156,290,11,0
30156,594,12,1
30156,532,13,0
30164,846,1,1
30164,891,2,1
30164,969,3,0
30164,296,4,1
30164,120,5,1
30164,896,6,0
30182,943,1,1
30182,595,2,1
30182,765,3,1
30182,891,4,1
30182,120,5,1
30182,567,6,1
30182,936,7,1
30182,206,8,0
30182,782,9,0
30195,76,1,1
30195,312,2,1
30195,782,3,1
30195,145,4,1
30195,120,5,1
30195,969,6,1
30195,914,7,1
30195,808,8,1
30195,553,9,1
30195,223,10,1
30195,131,11,0
30195,535,12,1
30198,35,1,0
30198,342,2,1
30198,331,3,0
30198,352,4,1
30198,405,5,0
30198,530,6,1
30198,981,7,1
30198,755,8,1
30198,891,9,1
30198,247,10,0
30198,969,11,0
30198,540,12,1
30198,594,13,1
30198,120,14,1
30204,434,1,1
30204,900,2,1
30204,120,3,1
30204,772,4,1
30204,532,5,0
30204,540,6,1
30204,523,7,1
30204,486,8,1
30204,627,9,0
30204,993,10,0
30204,420,11,0
30218,588,1,1
30218,120,2,1
30218,404,3,1
30218,696,4,1
30218,18,5,0
30218,537,6,0
30229,605,1,0
30229,782,2,1
30229,120,3,1
30229,540,4,1
30229,492,5,1
30229,267,6,0
30229,239,7,0
30241,594,1,1
30241,143,2,1
30241,509,3,1
30241,891,4,1
30241,159,5,0
30253,549,1,1
30253,177,2,1
30253,352,3,1
30253,67,4,0
30263,56,1,1
30263,405,2,1
30263,367,3,1
30263,716,4,1
30263,909,5,1
30263,787,6,1
30263,145,7,1
30263,755,8,1
30263,505,9,0
30263,535,10,1
30263,594,11,1
30263,969,12,1
30268,482,1,0
30268,782,2,1
30268,752,3,1
30268,120,4,1
30268,112,5,1
30268,804,6,1
30268,540,7,1
30268,798,8,1
30268,231,9,1
30268,413,10,0
30268,486,11,0
30268,145,12,1
30276,120,1,1
30276,297,2,1
30276,969,3,1
30276,145,4,1
30276,434,5,1
30276,177,6,1
30276,255,7,1
30276,540,8,1
30276,532,9,0
30276,632,10,0
30284,594,1,1
30284,125,2,1
30284,320,3,0
30289,142,1,1
30289,833,2,0
30289,331,3,1
30289,203,4,1
30289,282,5,1
30289,125,6,0
30289,822,7,0
30296,535,1,1
30296,350,2,1
30296,120,3,1
30296,594,4,1
30296,331,5,0
30296,863,6,0
30305,594,1,1
30305,120,2,1
30305,540,3,1
30305,588,4,1
30305,150,5,1
30305,130,6,0
30305,320,7,0
30305,163,8,0
30305,884,9,0
30315,594,1,1
30315,610,2,0
30321,150,1,1
30321,969,2,1
30321,679,3,1
30321,519,4,1
30321,346,5,0
30332,287,1,1
30332,969,2,1
30332,73,3,1
30332,248,4,1
30332,360,5,1
30332,936,6,0
30332,649,7,0
30340,120,1,1
30340,145,2,1
30340,390,3,1
30340,141,4,1
30340,191,5,0
30351,755,1,1
30351,146,2,1
30351,913,3,1
30351,218,4,1
30351,186,5,1
30351,177,6,1
30351,540,7,1
30351,331,8,1
30351,808,9,0
30351,758,10,0
30362,321,1,1
30362,279,2,1
30362,716,3,1
30362,494,4,1
30362,871,5,1
30362,120,6,1
30362,177,7,1
30370,540,1,1
30370,75,2,1
30370,569,3,1
30370,871,4,1
30370,312,5,0
30370,782,6,0
30385,486,1,1
30385,103,2,1
30385,638,3,1
30385,703,4,1
30385,262,5,1
30385,863,6,1
30385,535,7,0
30395,459,1,1
30395,772,2,1
30395,532,3,1
30395,439,4,1
30395,282,5,1
30395,120,6,1
30395,490,7,0
30395,145,8,1
30405,407,1,0
30405,434,2,1
30405,809,3,0
30405,571,4,1
30405,281,5,1
30405,701,6,1
30405,969,7,1
30405,505,8,1
30418,73,1,1
30418,726,2,1
30418,656,3,1
30418,131,4,1
30418,594,5,1
30418,331,6,1
30418,625,7,1
30433,86,1,1
30433,219,2,1
30433,888,3,1
30433,120,4,1
30433,436,5,1
30433,532,6,1
30433,239,7,1
30433,38,8,1
30433,540,9,1
30433,73,10,1
30433,976,11,0
30441,633,1,1
30441,540,2,1
30441,596,3,1
30441,569,4,1
30441,120,5,1
30441,214,6,0
30455,691,1,1
30455,750,2,1
30455,898,3,1
30455,532,4,1
30455,267,5,1
30455,539,6,0
30455,569,7,0
30473,804,1,1
30473,350,2,1
30473,203,3,1
30473,822,4,1
30473,404,5,1
30473,540,6,1
30473,534,7,0
30473,335,8,0
30486,48,1,1
30486,569,2,1
30486,691,3,1
30486,177,4,1
30486,630,5,1
30486,62,6,1
30486,985,7,0
30486,120,8,1
30499,177,1,1
30499,120,2,1
30499,876,3,1
30499,594,4,1
30499,130,5,1
30499,969,6,1
30499,631,7,0
30499,540,8,1
30512,540,1,1
30512,569,2,1
30512,913,3,1
30512,470,4,1
30512,804,5,0
30512,145,6,0
30524,619,1,1
30524,402,2,1
30524,331,3,1
30524,238,4,1
30524,341,5,1
30524,976,6,1
30524,983,7,1
30524,66,8,1
30524,540,9,1
30524,712,10,0
30524,309,11,0
30539,656,1,1
30539,969,2,1
30539,186,3,1
30539,537,4,1
30539,461,5,1
30539,540,6,1
30539,662,7,1
30539,360,8,0
30539,505,9,0
30539,397,10,0
30556,177,1,1
30556,688,2,1
30556,969,3,1
30556,341,4,1
30556,120,5,1
30556,73,6,1
30556,776,7,1
30556,319,8,0
30556,84,9,0
30556,230,10,1
30562,475,1,1
30562,120,2,1
30562,969,3,1
30562,625,4,1
30562,23,5,0
30562,68,6,1
30562,775,7,0
30562,769,8,0
30562,57,9,0
30567,209,1,0
30567,698,2,1
30567,486,3,1
30567,891,4,1
30567,588,5,0
30577,408,1,1
30577,800,2,1
30577,120,3,1
30577,614,4,1
30577,18,5,0
30577,184,6,0
30583,489,1,1
30583,647,2,1
30583,509,3,1
30583,604,4,0
30596,145,1,1
30596,422,2,1
30596,833,3,1
30596,131,4,1
30596,18,5,0
30607,35,1,1
30607,177,2,1
30607,409,3,1
30607,965,4,1
30607,131,5,1
30607,540,6,1
30607,457,7,0
30607,969,8,1
30621,715,1,1
30621,120,2,1
30621,209,3,1
30621,434,4,1
30621,115,5,0
30621,518,6,0
30632,177,1,1
30632,969,2,1
30632,281,3,1
30632,145,4,1
30632,131,5,1
30632,994,6,0
30632,482,7,0
30632,707,8,0
30632,616,9,0
30640,120,1,1
30640,504,2,1
30640,932,3,1
30640,395,4,1
30640,350,5,1
30640,969,6,1
30640,625,7,1
30640,569,8,1
30640,567,9,0
30655,755,1,1
30655,540,2,1
30655,120,3,1
30655,969,4,1
30655,734,5,1
30655,863,6,1
30655,704,7,0
30655,772,8,0
30663,912,1,0
30663,203,2,0
30663,969,3,1
30663,775,4,1
30663,131,5,1
30663,532,6,1
30663,629,7,0
30663,116,8,0
30663,331,9,0
30677,822,1,1
30677,977,2,1
30677,227,3,1
30677,540,4,1
30677,569,5,1
30677,120,6,1
30677,747,7,0
30690,459,1,1
30690,983,2,1
30690,804,3,1
30690,540,4,1
30690,605,5,0
30690,722,6,0
30701,189,1,1
30701,270,2,1
30701,642,3,1
30701,177,4,1
30701,418,5,0
30712,35,1,1
30712,388,2,1
30712,594,3,1
30712,277,4,1
30712,602,5,1
30712,145,6,1
30712,239,7,1
30712,75,8,0
30712,216,9,0
30712,955,10,0
30712,902,11,0
30712,93,12,0
30712,331,13,0
30712,267,14,0
30721,726,1,1
30721,511,2,1
30721,539,3,1
30721,540,4,1
30721,657,5,0
30735,226,1,1
30735,434,2,1
30735,784,3,1
30735,822,4,1
30735,532,5,1
30735,346,6,1
30735,331,7,0
30735,594,8,1
30735,120,9,1
30751,269,1,1
30751,142,2,1
30751,569,3,1
30751,489,4,1
30751,405,5,1
30751,177,6,1
30751,486,7,1
30751,415,8,1
30751,499,9,1
30751,120,10,1
30751,389,11,0
30751,969,12,1
30751,331,13,1
30751,891,14,0
30762,125,1,1
30762,540,2,1
30762,969,3,1
30762,582,4,1
30762,465,5,1
30762,186,6,1
30762,131,7,0
30762,73,8,0
30762,181,9,0
30779,822,1,1
30779,404,2,1
30779,859,3,1
30779,145,4,1
30779,367,5,1
30779,550,6,0
30779,969,7,1
30794,762,1,1
30794,758,2,1
30794,594,3,1
30794,540,4,1
30794,181,5,1
30794,833,6,1
30794,145,7,1
30794,476,8,0
30794,588,9,0
30794,120,10,1
30802,594,1,1
30802,543,2,1
30802,914,3,1
30802,120,4,1
30802,876,5,0
30812,756,1,0
30812,693,2,1
30812,775,3,1
30812,540,4,1
30812,569,5,1
30812,969,6,1
30812,772,7,1
30812,833,8,1
30812,792,9,0
30812,120,10,1
30820,55,1,1
30820,222,2,1
30820,912,3,1
30820,145,4,1
30820,847,5,1
30820,943,6,1
30820,90,7,0
30820,331,8,1
30820,625,9,0
30834,569,1,1
30834,871,2,0
30834,120,3,1
30834,983,4,1
30834,776,5,1
30834,135,6,1
30834,337,7,1
30834,67,8,0
30834,73,9,1
30834,510,10,1
30848,331,1,1
30848,479,2,1
30848,929,3,1
30848,341,4,1
30848,35,5,1
30848,978,6,1
30848,412,7,0
30848,468,8,1
30848,530,9,0
30858,804,1,1
30858,267,2,1
30858,824,3,1
30858,876,4,1
30858,320,5,1
30858,540,6,1
30858,950,7,1
30858,56,8,1
30858,983,9,0
30858,247,10,0
30858,94,11,0
30871,116,1,1
30871,540,2,1
30871,331,3,1
30871,330,4,1
30871,120,5,1
30871,499,6,1
30871,594,7,1
30871,779,8,0
30871,145,9,0
30880,537,1,1
30880,118,2,1
30880,931,3,0
30880,218,4,1
30880,569,5,1
30891,331,1,1
30891,706,2,1
30891,552,3,0
30891,901,4,1
30891,505,5,1
30891,417,6,1
30891,781,7,0
30891,459,8,0
30896,403,1,1
30896,437,2,1
30896,969,3,1
30896,388,4,1
30896,78,5,1
30896,896,6,1
30896,131,7,0
30896,120,8,1
30908,376,1,1
30908,772,2,1
30908,74,3,1
30908,140,4,1
30908,35,5,0
30908,346,6,0
30920,330,1,1
30920,131,2,1
30920,367,3,1
30920,810,4,1
30920,120,5,1
30920,331,6,0
30920,540,7,1
30920,435,8,0
30920,220,9,0
30920,824,10,0
30933,792,1,1
30933,500,2,1
30933,247,3,1
30933,869,4,1
30933,211,5,0
30933,871,6,0
30950,489,1,1
30950,299,2,1
30950,967,3,1
30950,35,4,1
30950,239,5,1
30950,120,6,1
30950,995,7,0
30950,145,8,0
30950,209,9,0
30959,969,1,1
30959,782,2,1
30959,120,3,1
30959,73,4,1
30959,926,5,1
30959,449,6,1
30959,804,7,1
30959,769,8,0
30959,403,9,0
30959,950,10,0
30980,436,1,1
30980,331,2,1
30980,594,3,1
30980,120,4,1
30980,350,5,1
30980,142,6,1
30980,177,7,1
30993,142,1,1
30993,569,2,1
30993,540,3,1
30993,950,4,1
30993,969,5,1
30993,625,6,1
30993,856,7,0
30993,879,8,0
31007,956,1,1
31007,403,2,1
31007,943,3,1
31007,11,4,1
31007,369,5,1
31007,409,6,1
31007,285,7,0
31007,540,8,1
31007,346,9,0
31007,863,10,0
31021,594,1,1
31021,540,2,1
31021,983,3,1
31021,293,4,1
31021,303,5,1
31021,833,6,1
31021,605,7,1
31021,418,8,0
31021,969,9,1
31032,555,1,1
31032,452,2,1
31032,540,3,1
31032,239,4,0
31041,116,1,1
31041,625,2,1
31041,569,3,1
31041,26,4,1
31041,367,5,1
31041,120,6,1
31041,290,7,0
31041,540,8,1
31057,239,1,1
31057,142,2,1
31057,120,3,1
31057,540,4,1
31057,336,5,1
31057,640,6,1
31057,331,7,1
31057,177,8,1
31057,127,9,0
31057,965,10,1
31057,470,11,0
31073,73,1,1
31073,239,2,1
31073,2,3,1
31073,145,4,1
31073,468,5,1
31073,601,6,1
31073,350,7,1
31078,891,1,1
31078,755,2,0
31088,737,1,1
31088,505,2,1
31088,823,3,1
31088,434,4,1
31088,489,5,1
31088,56,6,0
31088,569,7,1
31088,969,8,0
31088,120,9,1
31088,599,10,0
31088,394,11,0
31095,206,1,1
31095,203,2,1
31095,532,3,1
31095,237,4,1
31095,461,5,1
31095,891,6,0
31095,400,7,1
31095,832,8,1
31095,776,9,1
31095,120,10,1
31095,177,11,1
31095,808,12,1
31095,186,13,0
31095,218,14,0
31095,627,15,0
31095,336,16,0
31095,569,17,1
31105,860,1,1
31105,357,2,1
31105,532,3,1
31105,782,4,1
31105,505,5,1
31105,120,6,1
31105,490,7,0
31126,341,1,1
31126,821,2,1
31126,519,3,1
31126,927,4,0
31139,246,1,1
31139,150,2,1
31139,913,3,1
31139,120,4,1
31139,532,5,1
31139,177,6,1
31139,346,7,1
31139,489,8,1
31139,969,9,1
31139,524,10,0
31139,594,11,1
31139,822,12,0
31139,613,13,0
31139,909,14,0
31158,177,1,1
31158,744,2,1
31158,478,3,1
31158,131,4,1
31158,73,5,1
31158,983,6,0
31158,209,7,0
31165,150,1,1
31165,509,2,1
31165,376,3,1
31165,969,4,1
31165,822,5,1
31165,147,6,1
31165,816,7,0
31165,820,8,0
31165,22,9,0
31170,118,1,1
31170,498,2,1
31170,323,3,1
31170,249,4,1
31170,965,5,1
31170,120,6,0
31170,35,7,0
31170,441,8,0
31182,290,1,1
31182,120,2,1
31182,239,3,1
31182,569,4,1
31182,330,5,1
31182,505,6,1
31182,772,7,1
31182,304,8,0
31182,331,9,0
31182,389,10,0
31200,382,1,1
31200,678,2,1
31200,115,3,1
31200,535,4,1
31200,540,5,1
31200,120,6,1
31200,876,7,1
31200,512,8,0
31200,150,9,0
31217,120,1,1
31217,404,2,1
31217,594,3,1
31217,184,4,1
31217,540,5,1
31217,812,6,1
31217,569,7,1
31217,316,8,0
31217,822,9,0
31217,943,10,0
31223,969,1,1
31223,569,2,1
31223,120,3,1
31223,436,4,1
31223,486,5,1
31223,405,6,1
31223,782,7,1
31223,594,8,1
31223,968,9,1
31223,179,10,1
31223,540,11,1
31223,177,12,1
31223,55,13,0
31235,769,1,1
31235,120,2,1
31235,331,3,1
31235,499,4,1
31235,618,5,1
31235,69,6,1
31235,737,7,0
31235,863,8,0
31235,40,9,0
31243,73,1,1
31243,863,2,1
31243,120,3,1
31243,712,4,1
31257,969,1,1
31257,202,2,1
31257,120,3,1
31257,330,4,1
31257,530,5,1
31257,540,6,1
31257,382,7,0
31257,547,8,0
31265,625,1,1
31265,131,2,1
31265,976,3,1
31265,56,4,1
31265,891,5,1
31265,627,6,0
31265,532,7,0
31265,238,8,0
31265,843,9,0
31265,781,10,0
31280,85,1,1
31280,917,2,1
31280,226,3,1
31280,804,4,1
31280,477,5,1
31280,319,6,1
31280,650,7,1
31280,120,8,1
31280,540,9,1
31280,142,10,0
31280,969,11,1
31280,755,12,0
31297,778,1,1
31297,486,2,1
31297,414,3,1
31297,177,4,1
31297,599,5,1
31297,569,6,1
31297,535,7,0
31297,376,8,0
31297,944,9,0
31314,376,1,1
31314,15,2,1
31314,540,3,1
31314,120,4,1
31314,629,5,1
31314,535,6,1
31314,425,7,1
31314,665,8,1
31314,755,9,0
31314,782,10,0
31326,969,1,1
31326,863,2,1
31326,73,3,1
31326,836,4,1
31326,331,5,1
31326,468,6,1
31326,540,7,1
31326,790,8,1
31326,120,9,1
31326,776,10,0
31343,342,1,1
31343,818,2,1
31343,155,3,1
31343,120,4,1
31343,404,5,0
31354,612,1,1
31354,891,2,1
31354,594,3,1
31354,286,4,1
31354,258,5,1
31354,897,6,1
31354,774,7,1
31354,421,8,1
31354,863,9,1
31354,649,10,0
31354,440,11,0
31373,969,1,1
31373,618,2,1
31373,791,3,1
31373,913,4,1
31373,468,5,1
31373,540,6,1
31373,414,7,0
31381,549,1,1
31381,120,2,1
31381,869,3,1
31381,953,4,1
31381,35,5,1
31381,540,6,1
31381,863,7,1
31381,416,8,0
31396,177,1,1
31396,145,2,1
31396,577,3,1
31396,782,4,1
31396,625,5,1
31396,917,6,1
31396,567,7,0
31396,373,8,0
31414,73,1,1
31414,489,2,1
31414,78,3,1
31414,969,4,1
31414,540,5,1
31414,492,6,0
31414,223,7,0
31426,804,1,1
31426,743,2,1
31426,120,3,1
31426,331,4,1
31426,177,5,1
31426,872,6,0
31426,776,7,1
31433,486,1,1
31433,659,2,1
31433,241,3,0
31433,249,4,0
31433,239,5,1
31433,804,6,1
31433,569,7,1
31433,540,8,1
31433,120,9,1
31444,627,1,1
31444,300,2,1
31444,822,3,0
31444,51,4,1
31444,120,5,1
31444,532,6,1
31451,223,1,1
31451,367,2,1
31451,549,3,1
31451,811,4,1
31451,177,5,1
31451,555,6,0
31451,492,7,0
31459,367,1,1
31459,594,2,1
31459,502,3,1
31459,764,4,1
31459,833,5,1
31459,937,6,0
31469,425,1,1
31469,492,2,1
31469,969,3,1
31469,765,4,1
31469,647,5,1
31469,218,6,0
31469,177,7,1
31469,911,8,1
31469,120,9,1
31469,329,10,0
31469,530,11,0
31469,320,12,1
31469,776,13,1
31475,119,1,1
31475,120,2,1
31475,331,3,1
31475,969,4,1
31475,665,5,1
31475,73,6,0
31484,701,1,1
31484,735,2,1
31484,131,3,1
31484,186,4,1
31484,610,5,1
31484,236,6,0
31484,665,7,0
31497,569,1,1
31497,863,2,1
31497,73,3,1
31497,776,4,1
31497,828,5,1
31497,120,6,1
31497,357,7,0
31497,295,8,0
31497,804,9,1
31497,78,10,0
31497,755,11,0
31497,860,12,0
31497,412,13,0
31497,777,14,0
31497,272,15,0
31510,753,1,1
31510,262,2,1
31510,627,3,1
31510,120,4,1
31522,995,1,1
31522,120,2,1
31522,941,3,1
31522,412,4,1
31522,331,5,1
31522,376,6,0
31533,120,1,1
31533,955,2,1
31533,527,3,0
31533,73,4,1
31533,393,5,1
31533,145,6,1
31533,131,7,1
31533,342,8,0
31544,145,1,1
31544,975,2,1
31544,120,3,1
31544,319,4,1
31544,489,5,1
31544,989,6,1
31544,983,7,1
31544,78,8,1
31544,755,9,1
31544,625,10,1
31544,453,11,0
31550,145,1,1
31550,9,2,1
31550,186,3,1
31550,86,4,1
31550,142,5,0
31550,112,6,1
31550,530,7,1
31550,716,8,1
31550,967,9,1
31550,540,10,1
31550,776,11,0
31550,120,12,1
31550,782,13,0
31550,869,14,0
31565,772,1,1
31565,569,2,1
31565,716,3,1
31565,943,4,1
31565,404,5,0
31565,331,6,1
31576,142,1,1
31576,969,2,1
31576,569,3,1
31576,120,4,1
31576,367,5,1
31576,158,6,1
31576,73,7,0
31576,594,8,1
31587,822,1,1
31587,755,2,1
31587,373,3,1
31587,532,4,1
31587,120,5,1
31587,734,6,1
31587,984,7,1
31587,559,8,1
31587,878,9,1
31587,145,10,1
31587,627,11,0
31587,203,12,0
31587,595,13,0
31601,342,1,1
31601,499,2,1
31601,573,3,1
31601,331,4,1
31601,540,5,1
31601,436,6,1
31601,354,7,0
31601,232,8,0
31615,418,1,1
31615,878,2,1
31615,120,3,1
31615,569,4,1
31615,338,5,1
31615,69,6,0
31615,540,7,1
31615,626,8,0
31615,331,9,1
31628,569,1,1
31628,926,2,1
31628,120,3,1
31628,87,4,1
31628,863,5,1
31628,150,6,1
31628,969,7,1
31628,468,8,1
31628,829,9,0
31628,505,10,0
31628,913,11,0
31640,17,1,1
31640,130,2,1
31640,505,3,1
31640,819,4,1
31640,569,5,1
31640,859,6,1
31640,290,7,1
31640,863,8,0
31640,635,9,0
31640,113,10,0
31654,651,1,1
31654,120,2,1
31654,969,3,1
31654,532,4,1
31654,131,5,1
31654,2,6,0
31654,989,7,1
31654,142,8,0
31664,30,1,1
31664,214,2,1
31664,804,3,1
31664,111,4,1
31664,540,5,1
31664,120,6,1
31664,142,7,0
31664,891,8,1
31675,782,1,1
31675,969,2,1
31675,376,3,1
31675,120,4,1
31675,833,5,1
31675,35,6,0
31675,505,7,0
31683,532,1,1
31683,305,2,1
31683,120,3,1
31683,776,4,1
31683,540,5,1
31683,125,6,1
31683,839,7,1
31683,55,8,0
31683,331,9,0
31694,571,1,0
31694,218,2,1
31694,7,3,1
31694,177,4,1
31694,145,5,1
31694,612,6,1
31694,407,7,0
31694,351,8,0
31694,79,9,0
31702,773,1,1
31702,905,2,1
31702,969,3,1
31702,184,4,1
31702,177,5,1
31702,850,6,1
31702,540,7,1
31702,197,8,0
31702,605,9,0
31715,871,1,1
31715,696,2,1
31715,557,3,1
31715,910,4,1
31715,617,5,1
31715,120,6,1
31715,71,7,0
31715,782,8,0
31727,755,1,1
31727,331,2,1
31727,55,3,1
31727,554,4,1
31727,120,5,1
31727,45,6,0
31727,314,7,0
31740,819,1,1
31740,120,2,1
31740,782,3,1
31740,569,4,1
31740,540,5,1
31740,768,6,0
31740,131,7,0
31753,255,1,1
31753,555,2,1
31753,184,3,1
31753,73,4,1
31753,759,5,1
31753,97,6,1
31753,279,7,0
31753,177,8,1
31753,540,9,1
31769,461,1,1
31769,2,2,1
31769,569,3,1
31769,540,4,1
31769,884,5,1
31769,434,6,1
31769,755,7,1
31769,969,8,1
31769,822,9,1
31769,367,10,0
31769,934,11,0
31769,120,12,1
31784,860,1,1
31784,206,2,1
31784,177,3,1
31784,535,4,1
31784,131,5,1
31784,569,6,1
31784,540,7,1
31784,532,8,0
31784,120,9,1
31784,802,10,0
31784,73,11,0
31784,334,12,0
31784,969,13,1
31784,594,14,1
31784,588,15,0
31795,569,1,1
31795,434,2,1
31795,755,3,1
31795,379,4,1
31795,594,5,1
31795,532,6,1
31795,782,7,0
31805,649,1,1
31805,89,2,1
31805,468,3,1
31805,738,4,1
31805,266,5,1
31805,532,6,1
31805,376,7,1
31805,120,8,1
31805,290,9,0
31816,863,1,1
31816,969,2,1
31828,516,1,1
31828,660,2,1
31828,62,3,1
31828,982,4,0
31845,295,1,1
31845,458,2,1
31845,270,3,1
31845,238,4,1
31845,331,5,1
31845,350,6,1
31845,969,7,1
31845,203,8,0
31858,637,1,1
31858,238,2,1
31858,663,3,1
31858,648,4,0
31870,125,1,1
31870,461,2,1
31870,177,3,1
31870,871,4,1
31870,367,5,1
31870,247,6,1
31870,74,7,1
31870,377,8,0
31870,772,9,0
31870,569,10,1
31883,145,1,1
31883,750,2,1
31883,647,3,1
31883,142,4,1
31883,206,5,1
31883,940,6,0
31896,871,1,1
31896,125,2,0
31909,540,1,1
31909,519,2,1
31909,804,3,1
31909,688,4,1
31909,120,5,1
31915,661,1,1
31915,969,2,1
31915,73,3,1
31915,239,4,1
31915,833,5,1
31915,69,6,1
31915,567,7,0
31915,601,8,0
31915,539,9,0
31926,9,1,1
31926,77,2,1
31926,67,3,1
31926,540,4,1
31926,421,5,1
31926,177,6,1
31926,755,7,1
31926,664,8,1
31926,120,9,1
31926,236,10,0
31926,196,11,0
31939,617,1,1
31939,658,2,1
31939,755,3,1
31939,594,4,1
31939,331,5,1
