order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
36093,3015,prior,3,4,14,14
36094,3015,prior,4,0,3,21
36095,3015,prior,5,6,17,14
36096,3015,prior,6,5,11,2
36097,3015,prior,7,5,13,4
36098,3015,prior,8,0,13,15
36099,3015,prior,9,6,17,17
36100,3015,prior,10,6,15,9
36101,3015,prior,11,1,14,4
36102,3015,prior,12,6,9,12
36103,3015,train,13,0,15,11
36104,3016,prior,1,6,14,
36105,3016,prior,2,1,14,2
36106,3016,prior,3,6,11,23
36107,3016,prior,4,3,15,4
36108,3016,prior,5,0,11,6
36109,3016,prior,6,2,10,18
36110,3016,prior,7,6,6,3
36111,3016,prior,8,4,10,6
36112,3016,train,9,0,10,19
36113,3017,prior,1,1,10,
36114,3017,prior,2,3,18,6
36115,3017,prior,3,1,15,10
36116,3017,prior,4,0,14,13
36117,3017,prior,5,1,13,6
36118,3017,train,6,6,18,7
36119,3018,prior,1,6,11,
36120,3018,prior,2,1,13,13
36121,3018,prior,3,0,9,16
36122,3018,prior,4,2,9,10
36123,3018,prior,5,0,11,12
36124,3018,prior,6,5,19,13
36125,3018,prior,7,2,12,12
36126,3018,prior,8,5,22,7
36127,3018,prior,9,6,14,5
36128,3018,prior,10,5,20,5
36129,3018,prior,11,0,14,3
36130,3018,prior,12,4,7,22
36131,3018,prior,13,0,11,12
36132,3018,prior,14,0,16,0
36133,3018,train,15,3,9,20
36134,3019,prior,1,0,11,
36135,3019,prior,2,0,8,9
36136,3019,prior,3,2,10,2
36137,3019,prior,4,6,19,26
36138,3019,prior,5,3,10,13
36139,3019,prior,6,0,9,6
36140,3019,prior,7,3,6,9
36141,3019,prior,8,4,8,3
36142,3019,prior,9,5,9,6
36143,3019,train,10,4,16,1
36144,3020,prior,1,6,16,
36145,3020,prior,2,4,13,11
36146,3020,prior,3,4,16,0
36147,3020,prior,4,2,11,2
36148,3020,prior,5,2,13,13
36149,3020,prior,6,1,11,3
36150,3020,prior,7,0,11,8
36151,3020,prior,8,1,12,8
36152,3020,prior,9,3,21,2
36153,3020,prior,10,1,11,4
36154,3020,prior,11,3,8,9
36155,3020,train,12,4,11,8
36156,3021,prior,1,6,14,
36157,3021,prior,2,3,10,30
36158,3021,prior,3,0,8,6
36159,3021,prior,4,2,10,4
36160,3021,prior,5,1,12,18
36161,3021,prior,6,4,12,13
36162,3021,train,7,6,17,5
36163,3022,prior,1,6,12,
36164,3022,prior,2,4,9,2
36165,3022,prior,3,3,14,20
36166,3022,prior,4,4,16,6
36167,3022,prior,5,6,5,3
36168,3022,prior,6,5,13,2
36169,3022,prior,7,6,12,8
36170,3022,prior,8,3,19,8
36171,3022,prior,9,1,9,8
36172,3022,prior,10,5,11,7
36173,3022,prior,11,3,8,4
36174,3022,prior,12,6,12,6
36175,3022,train,13,2,18,10
36176,3023,prior,1,0,9,
36177,3023,prior,2,3,4,1
36178,3023,prior,3,5,13,30
36179,3023,prior,4,2,9,9
36180,3023,prior,5,3,16,3
36181,3023,prior,6,6,4,2
36182,3023,prior,7,6,14,4
36183,3023,prior,8,3,11,10
36184,3023,prior,9,5,12,4
36185,3023,prior,10,4,15,5
36186,3023,prior,11,0,15,4
36187,3023,prior,12,6,17,5
36188,3023,prior,13,3,11,8
36189,3023,prior,14,2,10,16
36190,3023,train,15,4,10,11
36191,3024,prior,1,3,15,
36192,3024,prior,2,3,15,11
36193,3024,prior,3,4,16,29
36194,3024,prior,4,4,2,4
36195,3024,prior,5,4,14,15
36196,3024,prior,6,3,13,2
36197,3024,prior,7,6,14,11
36198,3024,prior,8,4,14,21
36199,3024,prior,9,5,12,12
36200,3024,prior,10,3,11,11
36201,3024,prior,11,4,7,9
36202,3024,train,12,2,19,12
36203,3025,prior,1,1,12,
36204,3025,prior,2,0,9,4
36205,3025,prior,3,6,9,6
36206,3025,prior,4,1,17,4
36207,3025,prior,5,3,15,12
36208,3025,prior,6,5,19,3
36209,3025,prior,7,6,11,14
36210,3025,prior,8,5,5,3
36211,3025,train,9,2,16,3
36212,3026,prior,1,5,10,
36213,3026,prior,2,0,15,19
36214,3026,prior,3,4,16,5
36215,3026,prior,4,3,12,10
36216,3026,prior,5,3,15,9
36217,3026,prior,6,4,12,9
36218,3026,prior,7,2,11,15
36219,3026,prior,8,3,9,7
36220,3026,prior,9,3,12,10
36221,3026,prior,10,4,10,14
36222,3026,train,11,0,5,19
36223,3027,prior,1,2,16,
36224,3027,prior,2,1,20,17
36225,3027,prior,3,1,13,11
36226,3027,prior,4,4,9,0
36227,3027,prior,5,3,12,15
36228,3027,prior,6,4,11,11
36229,3027,prior,7,4,9,21
36230,3027,prior,8,4,5,9
36231,3027,prior,9,1,15,29
36232,3027,prior,10,5,9,12
36233,3027,train,11,4,11,14
36234,3028,prior,1,4,14,
36235,3028,prior,2,3,10,8
36236,3028,prior,3,4,5,4
36237,3028,prior,4,1,17,3
36238,3028,prior,5,2,20,7
36239,3028,prior,6,6,13,8
36240,3028,prior,7,2,14,18
36241,3028,prior,8,6,18,4
36242,3028,prior,9,1,18,4
36243,3028,prior,10,3,16,3
36244,3028,prior,11,0,7,10
36245,3028,prior,12,0,10,18
36246,3028,prior,13,6,12,5
36247,3028,prior,14,4,9,5
36248,3028,prior,15,0,17,8
36249,3028,prior,16,5,13,6
36250,3028,prior,17,6,15,14
36251,3028,prior,18,1,6,8
36252,3028,train,19,3,11,1
36253,3029,prior,1,4,9,
36254,3029,prior,2,0,9,2
36255,3029,prior,3,6,13,4
36256,3029,prior,4,0,14,6
36257,3029,prior,5,2,12,11
36258,3029,prior,6,4,21,4
36259,3029,prior,7,2,15,11
36260,3029,prior,8,0,14,9
36261,3029,prior,9,1,8,15
36262,3029,prior,10,5,12,5
36263,3029,prior,11,6,9,8
36264,3029,prior,12,1,10,18
36265,3029,prior,13,2,17,15
36266,3029,prior,14,3,9,3
36267,3029,prior,15,6,13,12
36268,3029,prior,16,4,14,9
36269,3029,prior,17,1,15,5
36270,3029,train,18,5,13,22
36271,3030,prior,1,2,12,
36272,3030,prior,2,1,10,7
36273,3030,prior,3,1,10,7
36274,3030,prior,4,6,9,16
36275,3030,prior,5,1,10,9
36276,3030,prior,6,3,14,9
36277,3030,prior,7,3,12,5
36278,3030,prior,8,2,14,7
36279,3030,prior,9,4,13,17
36280,3030,prior,10,4,17,14
36281,3030,prior,11,2,12,3
36282,3030,prior,12,3,10,2
36283,3030,prior,13,0,7,1
36284,3030,prior,14,0,15,13
36285,3030,train,15,2,8,5
36286,3031,prior,1,0,9,
36287,3031,prior,2,4,14,17
36288,3031,prior,3,6,15,1
36289,3031,prior,4,3,11,24
36290,3031,prior,5,5,13,3
36291,3031,prior,6,1,14,11
36292,3031,prior,7,5,15,6
36293,3031,prior,8,0,15,1
36294,3031,train,9,6,9,17
36295,3032,prior,1,6,11,
36296,3032,prior,2,4,11,16
36297,3032,prior,3,5,16,6
36298,3032,prior,4,4,8,12
36299,3032,prior,5,2,12,8
36300,3032,prior,6,4,8,15
36301,3032,prior,7,3,12,11
36302,3032,prior,8,3,15,11
36303,3032,prior,9,3,12,3
36304,3032,prior,10,3,22,13
36305,3032,prior,11,3,13,11
36306,3032,prior,12,0,14,4
36307,3032,prior,13,6,15,1
36308,3032,prior,14,3,11,3
36309,3032,prior,15,5,13,12
36310,3032,train,16,2,9,16
36311,3033,prior,1,2,5,
36312,3033,prior,2,6,16,7
36313,3033,prior,3,4,15,10
36314,3033,prior,4,2,17,16
36315,3033,prior,5,2,18,19
36316,3033,prior,6,0,15,6
36317,3033,prior,7,5,5,9
36318,3033,prior,8,5,18,8
36319,3033,prior,9,2,4,13
36320,3033,prior,10,5,5,11
36321,3033,prior,11,4,16,5
36322,3033,prior,12,3,17,1
36323,3033,prior,13,2,18,9
36324,3033,train,14,0,14,1
36325,3034,prior,1,2,13,
36326,3034,prior,2,6,10,15
36327,3034,prior,3,6,6,2
36328,3034,prior,4,5,8,18
36329,3034,prior,5,1,13,5
36330,3034,prior,6,0,10,4
36331,3034,prior,7,0,14,1
36332,3034,prior,8,1,11,13
36333,3034,prior,9,5,9,9
36334,3034,prior,10,6,12,16
36335,3034,prior,11,1,15,14
36336,3034,prior,12,6,17,0
36337,3034,prior,13,1,12,11
36338,3034,train,14,5,18,16
36339,3035,prior,1,5,11,
36340,3035,prior,2,5,8,0
36341,3035,prior,3,1,13,13
36342,3035,prior,4,1,12,8
36343,3035,prior,5,0,19,19
36344,3035,prior,6,3,15,7
36345,3035,prior,7,1,9,11
36346,3035,prior,8,1,10,30
36347,3035,prior,9,1,8,3
36348,3035,prior,10,0,17,1
36349,3035,prior,11,0,9,13
36350,3035,prior,12,1,10,16
36351,3035,prior,13,3,3,9
36352,3035,prior,14,2,13,6
36353,3035,prior,15,3,9,8
36354,3035,prior,16,2,11,5
36355,3035,prior,17,4,12,18
36356,3035,train,18,1,16,4
36357,3036,prior,1,0,7,
36358,3036,prior,2,5,10,20
36359,3036,prior,3,0,10,6
36360,3036,prior,4,3,12,3
36361,3036,prior,5,1,6,17
36362,3036,prior,6,0,14,15
36363,3036,prior,7,5,19,15
36364,3036,prior,8,2,7,8
36365,3036,prior,9,6,23,8
36366,3036,prior,10,0,11,2
36367,3036,prior,11,2,12,17
36368,3036,train,12,5,16,18
36369,3037,prior,1,3,7,
36370,3037,prior,2,2,4,30
36371,3037,prior,3,4,13,9
36372,3037,prior,4,1,15,8
36373,3037,prior,5,3,13,13
36374,3037,prior,6,0,10,9
36375,3037,prior,7,4,12,4
36376,3037,prior,8,2,15,8
36377,3037,prior,9,6,10,8
36378,3037,prior,10,0,10,6
36379,3037,prior,11,4,15,2
36380,3037,train,12,1,12,3
36381,3038,prior,1,5,15,
36382,3038,prior,2,4,14,3
36383,3038,prior,3,4,21,3
36384,3038,prior,4,1,13,15
36385,3038,prior,5,5,11,2
36386,3038,prior,6,0,12,8
36387,3038,prior,7,5,11,20
36388,3038,prior,8,4,11,5
36389,3038,prior,9,6,16,18
36390,3038,prior,10,1,9,18
36391,3038,prior,11,2,14,4
36392,3038,prior,12,0,10,8
36393,3038,prior,13,4,11,9
36394,3038,prior,14,4,6,10
36395,3038,prior,15,6,14,13
36396,3038,prior,16,0,6,13
36397,3038,prior,17,5,10,19
36398,3038,train,18,4,11,16
36399,3039,prior,1,6,17,
36400,3039,prior,2,5,12,7
36401,3039,prior,3,3,6,9
36402,3039,prior,4,3,19,4
36403,3039,prior,5,4,23,2
36404,3039,train,6,0,20,3
36405,3040,prior,1,6,13,
36406,3040,prior,2,6,14,4
36407,3040,prior,3,5,8,12
36408,3040,prior,4,1,15,10
36409,3040,prior,5,4,7,4
36410,3040,prior,6,2,9,8
36411,3040,prior,7,5,14,14
36412,3040,prior,8,2,7,6
36413,3040,prior,9,4,15,1
36414,3040,prior,10,6,11,3
36415,3040,train,11,3,8,14
36416,3041,prior,1,3,15,
36417,3041,prior,2,6,14,4
36418,3041,prior,3,1,13,5
36419,3041,prior,4,3,19,24
36420,3041,prior,5,5,12,12
36421,3041,prior,6,5,13,9
36422,3041,prior,7,4,8,7
36423,3041,prior,8,5,15,2
36424,3041,prior,9,4,16,17
36425,3041,prior,10,4,0,6
36426,3041,prior,11,1,9,17
36427,3041,prior,12,0,11,19
36428,3041,prior,13,5,13,2
36429,3041,prior,14,1,16,9
36430,3041,train,15,5,10,9
36431,3042,prior,1,5,14,
36432,3042,prior,2,5,14,7
36433,3042,prior,3,5,14,8
36434,3042,prior,4,0,15,10
36435,3042,prior,5,2,15,13
36436,3042,prior,6,2,13,6
36437,3042,prior,7,5,9,3
36438,3042,prior,8,1,8,3
36439,3042,train,9,2,23,11
36440,3043,prior,1,6,9,
36441,3043,prior,2,2,12,0
36442,3043,prior,3,4,13,0
36443,3043,prior,4,3,16,2
36444,3043,prior,5,4,12,5
36445,3043,prior,6,2,6,4
36446,3043,prior,7,0,14,8
36447,3043,prior,8,4,14,6
36448,3043,prior,9,3,13,4
36449,3043,prior,10,3,12,8
36450,3043,prior,11,3,10,8
36451,3043,train,12,5,10,2
36452,3044,prior,1,0,11,
36453,3044,prior,2,5,10,10
36454,3044,prior,3,6,13,10
36455,3044,prior,4,5,13,11
36456,3044,prior,5,3,13,3
36457,3044,prior,6,3,12,5
36458,3044,prior,7,5,14,1
36459,3044,prior,8,2,17,5
36460,3044,prior,9,1,15,14
36461,3044,train,10,5,11,4
36462,3045,prior,1,5,10,
36463,3045,prior,2,2,20,8
36464,3045,prior,3,3,14,20
36465,3045,prior,4,6,19,8
36466,3045,prior,5,0,6,14
36467,3045,prior,6,4,13,13
36468,3045,prior,7,0,8,4
36469,3045,train,8,0,19,9
36470,3046,prior,1,0,13,
36471,3046,prior,2,4,6,3
36472,3046,prior,3,0,11,15
36473,3046,prior,4,6,16,15
36474,3046,prior,5,6,6,30
36475,3046,prior,6,4,20,2
36476,3046,prior,7,0,14,4
36477,3046,prior,8,6,14,15
36478,3046,prior,9,4,17,7
36479,3046,prior,10,0,21,6
36480,3046,train,11,3,15,12
36481,3047,prior,1,2,15,
36482,3047,prior,2,1,5,2
36483,3047,prior,3,5,11,6
36484,3047,prior,4,0,13,23
36485,3047,prior,5,4,10,5
36486,3047,prior,6,3,6,7
36487,3047,prior,7,2,14,6
36488,3047,prior,8,6,12,13
36489,3047,prior,9,5,11,13
36490,3047,train,10,3,11,3
36491,3048,prior,1,0,15,
36492,3048,prior,2,2,11,19
36493,3048,prior,3,5,13,4
36494,3048,prior,4,0,6,6
36495,3048,train,5,2,16,11
36496,3049,prior,1,6,20,
36497,3049,prior,2,1,12,8
36498,3049,prior,3,6,12,2
36499,3049,prior,4,5,18,5
36500,3049,prior,5,3,12,21
36501,3049,prior,6,4,14,18
36502,3049,prior,7,6,14,14
36503,3049,prior,8,2,10,3
36504,3049,prior,9,4,11,19
36505,3049,prior,10,6,12,11
36506,3049,prior,11,6,9,10
36507,3049,prior,12,3,15,30
36508,3049,prior,13,4,13,7
36509,3049,train,14,5,7,2
36510,3050,prior,1,5,9,
36511,3050,prior,2,5,13,11
36512,3050,prior,3,2,14,2
36513,3050,prior,4,3,10,13
36514,3050,prior,5,5,15,6
36515,3050,prior,6,0,7,9
36516,3050,prior,7,3,10,0
36517,3050,prior,8,4,12,6
36518,3050,prior,9,1,22,12
36519,3050,prior,10,6,8,2
36520,3050,prior,11,2,13,2
36521,3050,prior,12,0,11,14
36522,3050,prior,13,6,14,13
36523,3050,prior,14,4,15,6
36524,3050,prior,15,3,17,16
36525,3050,prior,16,5,7,15
36526,3050,train,17,2,0,5
36527,3051,prior,1,3,8,
36528,3051,prior,2,1,10,16
36529,3051,prior,3,5,16,7
36530,3051,prior,4,3,11,4
36531,3051,prior,5,4,10,2
36532,3051,prior,6,1,13,6
36533,3051,prior,7,1,13,5
36534,3051,prior,8,6,13,8
36535,3051,prior,9,5,8,8
36536,3051,prior,10,4,3,4
36537,3051,prior,11,4,12,21
36538,3051,prior,12,1,15,10
36539,3051,prior,13,5,12,5
36540,3051,prior,14,1,19,5
36541,3051,train,15,1,15,12
36542,3052,prior,1,2,15,
36543,3052,prior,2,1,11,3
36544,3052,prior,3,1,17,11
36545,3052,prior,4,5,20,3
36546,3052,train,5,2,17,5
36547,3053,prior,1,2,8,
36548,3053,prior,2,5,10,1
36549,3053,prior,3,3,11,11
36550,3053,prior,4,0,16,9
36551,3053,prior,5,3,14,11
36552,3053,prior,6,3,13,5
36553,3053,prior,7,2,19,9
36554,3053,prior,8,6,17,7
36555,3053,prior,9,4,9,3
36556,3053,prior,10,0,13,22
36557,3053,train,11,1,11,7
36558,3054,prior,1,4,14,
36559,3054,prior,2,4,14,30
36560,3054,prior,3,3,20,5
36561,3054,prior,4,4,9,12
36562,3054,prior,5,5,10,4
36563,3054,prior,6,3,16,4
36564,3054,prior,7,5,7,5
36565,3054,prior,8,6,9,8
36566,3054,prior,9,6,15,11
36567,3054,prior,10,3,5,14
36568,3054,prior,11,3,14,14
36569,3054,prior,12,6,15,10
36570,3054,prior,13,3,11,3
36571,3054,prior,14,0,14,5
36572,3054,train,15,0,16,11
36573,3055,prior,1,4,14,
36574,3055,prior,2,3,11,5
36575,3055,prior,3,1,15,8
36576,3055,prior,4,0,5,10
36577,3055,prior,5,4,14,10
36578,3055,prior,6,6,10,2
36579,3055,prior,7,1,13,16
36580,3055,prior,8,6,10,3
36581,3055,train,9,6,8,6
36582,3056,prior,1,2,14,
36583,3056,prior,2,2,13,3
36584,3056,prior,3,6,15,18
36585,3056,prior,4,3,18,12
36586,3056,prior,5,3,17,7
36587,3056,prior,6,0,17,14
36588,3056,prior,7,0,16,7
36589,3056,prior,8,0,22,7
36590,3056,prior,9,3,11,9
36591,3056,prior,10,2,8,9
36592,3056,prior,11,3,7,4
36593,3056,train,12,0,10,2
36594,3057,prior,1,0,23,
36595,3057,prior,2,0,10,2
36596,3057,prior,3,2,16,5
36597,3057,prior,4,1,14,13
36598,3057,prior,5,6,12,7
36599,3057,prior,6,2,17,3
36600,3057,prior,7,0,10,18
36601,3057,prior,8,3,15,6
36602,3057,prior,9,1,11,12
36603,3057,prior,10,0,12,11
36604,3057,prior,11,6,18,12
36605,3057,prior,12,5,9,9
36606,3057,prior,13,1,13,13
36607,3057,prior,14,5,16,7
36608,3057,prior,15,1,12,10
36609,3057,train,16,2,18,9
36610,3058,prior,1,1,22,
36611,3058,prior,2,0,8,6
36612,3058,prior,3,6,8,12
36613,3058,prior,4,3,16,14
36614,3058,prior,5,6,16,27
36615,3058,prior,6,6,11,3
36616,3058,prior,7,2,9,14
36617,3058,prior,8,0,9,5
36618,3058,train,9,0,17,5
36619,3059,prior,1,4,15,
36620,3059,prior,2,4,9,13
36621,3059,prior,3,3,9,7
36622,3059,prior,4,5,19,11
36623,3059,prior,5,5,10,14
36624,3059,prior,6,1,10,9
36625,3059,prior,7,0,16,22
36626,3059,prior,8,0,15,6
36627,3059,prior,9,5,7,14
36628,3059,prior,10,6,6,6
36629,3059,prior,11,4,14,20
36630,3059,train,12,2,7,5
36631,3060,prior,1,6,11,
36632,3060,prior,2,6,13,10
36633,3060,prior,3,2,13,4
36634,3060,prior,4,0,11,17
36635,3060,prior,5,4,13,12
36636,3060,prior,6,5,15,4
36637,3060,prior,7,1,17,16
36638,3060,prior,8,6,11,9
36639,3060,prior,9,4,15,12
36640,3060,prior,10,0,13,18
36641,3060,prior,11,0,12,1
36642,3060,prior,12,3,16,12
36643,3060,prior,13,3,7,3
36644,3060,prior,14,0,11,12
36645,3060,prior,15,0,12,6
36646,3060,prior,16,6,13,19
36647,3060,prior,17,2,8,11
36648,3060,prior,18,0,20,8
36649,3060,train,19,1,14,11
36650,3061,prior,1,0,13,
36651,3061,prior,2,4,11,21
36652,3061,prior,3,2,11,14
36653,3061,prior,4,1,14,1
36654,3061,prior,5,2,16,5
36655,3061,prior,6,5,15,9
36656,3061,prior,7,4,14,8
36657,3061,prior,8,2,16,5
36658,3061,prior,9,0,15,9
36659,3061,prior,10,3,15,9
36660,3061,prior,11,4,20,18
36661,3061,prior,12,6,2,5
36662,3061,prior,13,1,13,6
36663,3061,prior,14,6,20,8
36664,3061,prior,15,1,9,9
36665,3061,prior,16,6,13,14
36666,3061,prior,17,2,14,10
36667,3061,train,18,6,10,16
36668,3062,prior,1,5,10,
36669,3062,prior,2,0,6,5
36670,3062,prior,3,5,12,12
36671,3062,prior,4,5,9,5
36672,3062,prior,5,4,11,2
36673,3062,prior,6,1,18,9
36674,3062,prior,7,0,11,5
36675,3062,prior,8,5,10,2
36676,3062,prior,9,2,9,14
36677,3062,prior,10,2,15,4
36678,3062,prior,11,6,12,8
36679,3062,prior,12,1,12,12
36680,3062,prior,13,2,7,2
36681,3062,train,14,5,11,3
36682,3063,prior,1,1,16,
36683,3063,prior,2,2,15,22
36684,3063,prior,3,3,11,1
36685,3063,prior,4,0,12,5
36686,3063,prior,5,4,17,2
36687,3063,prior,6,0,4,2
36688,3063,prior,7,4,13,5
36689,3063,prior,8,5,13,7
36690,3063,prior,9,1,12,2
36691,3063,prior,10,1,20,4
36692,3063,prior,11,2,10,30
36693,3063,prior,12,0,11,19
36694,3063,prior,13,3,12,17
36695,3063,prior,14,6,13,17
36696,3063,prior,15,3,9,5
36697,3063,prior,16,2,23,3
36698,3063,prior,17,6,11,25
36699,3063,train,18,5,10,5
36700,3064,prior,1,5,20,
36701,3064,prior,2,2,12,7
36702,3064,prior,3,1,8,1
36703,3064,prior,4,0,17,12
36704,3064,prior,5,2,14,1
36705,3064,prior,6,2,9,6
36706,3064,prior,7,3,11,6
36707,3064,prior,8,5,13,2
36708,3064,prior,9,6,11,4
36709,3064,prior,10,5,13,11
36710,3064,train,11,5,7,16
36711,3065,prior,1,6,6,
36712,3065,prior,2,3,19,3
36713,3065,prior,3,0,9,8
36714,3065,prior,4,1,13,7
36715,3065,prior,5,4,11,26
36716,3065,prior,6,0,12,6
36717,3065,prior,7,0,12,7
36718,3065,prior,8,2,14,8
36719,3065,prior,9,3,11,4
36720,3065,prior,10,3,9,8
36721,3065,prior,11,0,16,7
36722,3065,train,12,1,8,7
36723,3066,prior,1,0,12,
36724,3066,prior,2,4,23,5
36725,3066,prior,3,5,12,7
36726,3066,prior,4,4,12,5
36727,3066,prior,5,3,14,9
36728,3066,prior,6,6,19,19
36729,3066,train,7,0,6,1
36730,3067,prior,1,3,11,
36731,3067,prior,2,1,10,1
36732,3067,prior,3,5,11,2
36733,3067,prior,4,2,17,5
36734,3067,prior,5,2,16,4
36735,3067,prior,6,2,13,5
36736,3067,prior,7,3,11,5
36737,3067,prior,8,3,16,11
36738,3067,prior,9,5,15,10
36739,3067,prior,10,6,9,3
36740,3067,prior,11,6,12,17
36741,3067,prior,12,5,9,11
36742,3067,prior,13,5,14,6
36743,3067,train,14,3,12,11
36744,3068,prior,1,3,7,
36745,3068,prior,2,4,17,9
36746,3068,prior,3,4,19,30
36747,3068,prior,4,4,13,1
36748,3068,prior,5,3,14,1
36749,3068,prior,6,4,14,13
36750,3068,prior,7,0,14,5
36751,3068,prior,8,3,11,6
36752,3068,prior,9,3,16,19
36753,3068,train,10,5,13,7
36754,3069,prior,1,0,11,
36755,3069,prior,2,4,8,8
36756,3069,prior,3,6,17,21
36757,3069,prior,4,4,10,4
36758,3069,prior,5,4,20,9
36759,3069,prior,6,5,12,2
36760,3069,prior,7,2,11,6
36761,3069,prior,8,2,8,25
36762,3069,prior,9,5,16,6
36763,3069,prior,10,2,10,11
36764,3069,prior,11,5,17,1
36765,3069,prior,12,5,11,6
36766,3069,prior,13,5,16,5
36767,3069,prior,14,3,11,23
36768,3069,train,15,1,9,7
36769,3070,prior,1,2,22,
36770,3070,prior,2,6,17,7
36771,3070,prior,3,2,19,23
36772,3070,prior,4,2,15,30
36773,3070,prior,5,0,17,10
36774,3070,prior,6,5,7,7
36775,3070,prior,7,1,16,24
36776,3070,prior,8,2,9,25
36777,3070,prior,9,5,23,7
36778,3070,prior,10,2,19,16
36779,3070,prior,11,3,14,11
36780,3070,prior,12,0,12,22
36781,3070,prior,13,1,18,4
36782,3070,prior,14,4,18,5
36783,3070,prior,15,4,11,16
36784,3070,prior,16,2,14,16
36785,3070,train,17,3,14,3
36786,3071,prior,1,5,13,
36787,3071,prior,2,1,12,3
36788,3071,prior,3,5,11,13
36789,3071,prior,4,2,11,9
36790,3071,prior,5,5,13,6
36791,3071,prior,6,3,13,4
36792,3071,prior,7,2,15,13
36793,3071,prior,8,1,13,10
36794,3071,prior,9,4,13,8
36795,3071,prior,10,4,13,15
36796,3071,train,11,0,12,30
36797,3072,prior,1,2,13,
36798,3072,prior,2,5,12,13
36799,3072,prior,3,2,11,22
36800,3072,prior,4,1,12,2
36801,3072,prior,5,2,8,3
36802,3072,prior,6,5,12,9
36803,3072,prior,7,4,15,8
36804,3072,prior,8,0,10,18
36805,3072,prior,9,5,10,4
36806,3072,prior,10,4,12,5
36807,3072,prior,11,3,15,28
36808,3072,prior,12,0,15,26
36809,3072,prior,13,0,12,5
36810,3072,train,14,1,13,5
36811,3073,prior,1,5,9,
36812,3073,prior,2,6,8,5
36813,3073,prior,3,3,8,1
36814,3073,prior,4,2,12,6
36815,3073,prior,5,5,1,8
36816,3073,prior,6,0,14,2
36817,3073,prior,7,0,11,7
36818,3073,prior,8,0,13,17
36819,3073,prior,9,2,13,9
36820,3073,prior,10,6,14,5
36821,3073,prior,11,3,10,1
36822,3073,prior,12,6,18,20
36823,3073,prior,13,4,14,30
36824,3073,prior,14,4,8,22
36825,3073,prior,15,5,5,9
36826,3073,prior,16,0,17,13
36827,3073,prior,17,4,7,3
36828,3073,prior,18,3,9,2
36829,3073,train,19,3,14,9
36830,3074,prior,1,2,19,
36831,3074,prior,2,3,14,1
36832,3074,prior,3,6,6,12
36833,3074,prior,4,2,14,9
36834,3074,prior,5,3,12,12
36835,3074,prior,6,3,12,2
36836,3074,prior,7,0,14,11
36837,3074,prior,8,2,14,15
36838,3074,prior,9,4,17,2
36839,3074,prior,10,5,8,5
36840,3074,prior,11,4,13,9
36841,3074,prior,12,6,8,13
36842,3074,prior,13,6,15,8
36843,3074,train,14,6,17,11
36844,3075,prior,1,3,14,
36845,3075,prior,2,5,14,8
36846,3075,prior,3,5,19,16
36847,3075,prior,4,4,13,27
36848,3075,prior,5,0,8,12
36849,3075,prior,6,4,11,7
36850,3075,prior,7,2,12,1
36851,3075,train,8,6,12,4
36852,3076,prior,1,1,8,
36853,3076,prior,2,1,8,12
36854,3076,prior,3,4,14,15
36855,3076,prior,4,5,14,21
36856,3076,prior,5,0,17,10
36857,3076,prior,6,1,11,12
36858,3076,prior,7,6,9,6
36859,3076,prior,8,3,9,22
36860,3076,prior,9,5,9,12
36861,3076,prior,10,5,9,6
36862,3076,train,11,4,11,7
36863,3077,prior,1,5,6,
36864,3077,prior,2,3,9,10
36865,3077,prior,3,2,10,24
36866,3077,prior,4,6,13,9
36867,3077,prior,5,0,15,30
36868,3077,prior,6,0,13,6
36869,3077,prior,7,4,14,14
36870,3077,prior,8,2,9,16
36871,3077,prior,9,6,9,4
36872,3077,prior,10,5,7,4
36873,3077,prior,11,1,9,9
36874,3077,train,12,2,14,4
36875,3078,prior,1,5,8,
36876,3078,prior,2,6,15,3
36877,3078,prior,3,5,14,7
36878,3078,prior,4,2,10,9
36879,3078,prior,5,0,9,5
36880,3078,prior,6,2,12,2
36881,3078,prior,7,6,16,2
36882,3078,train,8,5,20,21
36883,3079,prior,1,5,19,
36884,3079,prior,2,4,15,20
36885,3079,prior,3,5,16,3
36886,3079,prior,4,4,7,8
36887,3079,prior,5,2,11,16
36888,3079,prior,6,1,8,18
36889,3079,prior,7,6,16,0
36890,3079,prior,8,5,10,27
36891,3079,train,9,2,13,18
36892,3080,prior,1,3,10,
36893,3080,prior,2,1,17,16
36894,3080,prior,3,6,16,10
36895,3080,prior,4,5,18,2
36896,3080,prior,5,5,14,11
36897,3080,prior,6,2,16,8
36898,3080,prior,7,4,14,8
36899,3080,prior,8,3,11,30
36900,3080,train,9,6,11,3
36901,3081,prior,1,4,12,
36902,3081,prior,2,2,14,14
36903,3081,prior,3,3,12,14
36904,3081,prior,4,2,19,4
36905,3081,prior,5,1,20,27
36906,3081,prior,6,6,15,10
36907,3081,prior,7,5,13,3
36908,3081,prior,8,6,13,2
36909,3081,prior,9,6,14,13
36910,3081,prior,10,1,13,13
36911,3081,prior,11,5,15,3
36912,3081,train,12,3,14,16
36913,3082,prior,1,4,5,
36914,3082,prior,2,4,11,3
36915,3082,prior,3,5,11,9
36916,3082,train,4,0,6,3
36917,3083,prior,1,3,16,
36918,3083,prior,2,6,11,3
36919,3083,prior,3,0,13,9
36920,3083,prior,4,0,17,10
36921,3083,prior,5,1,13,14
